Language,subj,age,age_scaled,task,prompt,spanish,num_responses,response,correct,correct_either,wrong_adjacent,wrong_euc_dist
Spanish,sp_35,7,-1.4654054054054058,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_35,7,-1.4654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_35,7,-1.4654054054054058,Production,234,Verde,2,"Azul, Panshin",0,0,1,86.72483439015609
Spanish,sp_35,7,-1.4654054054054058,Production,245,Rojo,1,Rojo,1,1,,
Spanish,sp_35,7,-1.4654054054054058,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_35,7,-1.4654054054054058,Production,274,Blanco,1,Blanco,1,1,,
Spanish,sp_35,7,-1.4654054054054058,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_35,7,-1.4654054054054058,Production,297,Amarillo,2,"Verde, Amarillo",0.5,0.5,1,119.88323068719829
Spanish,sp_35,7,-1.4654054054054058,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_35,7,-1.4654054054054058,Production,325,Morado,1,,0,0,,
Spanish,sp_35,7,-1.4654054054054058,Production,46,Gris,1,Blanco,0,0,1,39.51001012401794
Spanish,sp_35,7,-1.4654054054054058,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,245,Rojo,1,Rojo,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_36,7,-1.4654054054054058,Production,274,Blanco,1,Blanco,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,291,Azul,2,"Celeste, Azul",1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,297,Amarillo,1,Amarillo,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_36,7,-1.4654054054054058,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Marron,Marron,1,312,0,0,0,60.40144451915037
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,245,Rojo,1,Rojo,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,266,Marron,3,"Naranja, Panshin, Rojo",0,0,1,26.62434579752046
Spanish,sp_37,5,-3.4654054054054058,Production,274,Blanco,1,Blanco,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,297,Amarillo,2,"Naranja, Amarillo",0.5,0.5,1,69.81768687087822
Spanish,sp_37,5,-3.4654054054054058,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_37,5,-3.4654054054054058,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Amarillo,Amarillo,1,291,0,0,0,160.2771253173702
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Celeste,Celeste,1,234,0,0,,
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Marron,Marron,1,325,0,0,0,71.70394549813838
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Morado,Morado,1,65,0,0,1,36.901482355049104
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Naranja,Naranja,1,266,0,0,1,28.373205670138866
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Rojo,Rojo,1,297,0,0,0,93.1910736068643
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Rosa,Rosa,1,266,0,0,0,53.72720912163594
Spanish,sp_38,7,-1.4654054054054058,Comprehension,Verde,Verde,1,245,0,0,0,113.85965396047891
Spanish,sp_38,7,-1.4654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Production,234,Verde,2,"Azul, Verde",0.5,0.5,1,86.72483439015609
Spanish,sp_38,7,-1.4654054054054058,Production,245,Rojo,2,"Azul, Rojo",0.5,0.5,0,103.67861158406781
Spanish,sp_38,7,-1.4654054054054058,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_38,7,-1.4654054054054058,Production,274,Blanco,1,Blanco,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Production,297,Amarillo,1,Verde,0,0,1,119.88323068719829
Spanish,sp_38,7,-1.4654054054054058,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Production,325,Morado,1,Celeste,0,0,,
Spanish,sp_38,7,-1.4654054054054058,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_38,7,-1.4654054054054058,Production,65,Rosa,2,"Amarillo, Rosa",0.5,0.5,0,123.32584725028245
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Celeste,Celeste,1,234,0,0,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,266,Marron,1,Marron,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,325,Morado,1,Violeta,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_39,9.6,1.1345945945945939,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Amarillo,Amarillo,1,234,0,0,1,119.88323068719829
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Blanco,Blanco,1,65,0,0,1,71.63845754900088
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Gris,Gris,1,245,0,0,0,70.64688174293329
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Marron,Marron,1,46,0,0,1,57.67650214775511
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Morado,Morado,1,266,0,0,0,71.70394549813838
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Rojo,Rojo,1,46,0,0,0,70.64688174293329
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Rosa,Rosa,1,274,0,0,1,71.63845754900088
Spanish,sp_4,8.2,-0.26540540540540647,Comprehension,Verde,Verde,1,325,0,0,0,104.20868389918375
Spanish,sp_4,8.2,-0.26540540540540647,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,234,Verde,1,Yankon,0,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,245,Rojo,1,Joshin,0,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_4,8.2,-0.26540540540540647,Production,274,Blanco,1,Joxo,0,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,291,Azul,2,"agua, Nai",0,0.5,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,297,Amarillo,1,Panshin,0,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,312,Negro,1,Wiso,0,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,325,Morado,2,"Violeta, Kari",0.5,1,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,46,Gris,1,,0,0,,
Spanish,sp_4,8.2,-0.26540540540540647,Production,65,Rosa,1,,0,0,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_40,10,1.5345945945945942,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_40,10,1.5345945945945942,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_40,10,1.5345945945945942,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_40,10,1.5345945945945942,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_40,10,1.5345945945945942,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_40,10,1.5345945945945942,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_40,10,1.5345945945945942,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_40,10,1.5345945945945942,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_40,10,1.5345945945945942,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_40,10,1.5345945945945942,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_40,10,1.5345945945945942,Production,46,Gris,1,,0,0,,
Spanish,sp_40,10,1.5345945945945942,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,121,Naranja,2,"yankon joshimansikaya, Naranja",0.5,0.5,,
Spanish,sp_41,9.6,1.1345945945945939,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,266,Marron,2,"piel, yankon pasna",0,0,,
Spanish,sp_41,9.6,1.1345945945945939,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,291,Azul,2,"Yankon, Azul",0.5,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,325,Morado,2,"Yankon, Morado",0.5,0.5,,
Spanish,sp_41,9.6,1.1345945945945939,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_41,9.6,1.1345945945945939,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Blanco,Blanco,1,46,0,0,1,39.51001012401794
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Celeste,Celeste,1,121,0,0,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Gris,Gris,1,291,0,0,0,48.65279642528269
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,234,Verde,2,"Azul, Naranja",0,0,0.5,100.12148210985619
Spanish,sp_42,7.5,-0.9654054054054058,Production,245,Rojo,1,Joshin,0,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_42,7.5,-0.9654054054054058,Production,274,Blanco,1,Marron,0,0,0,75.53085197454084
Spanish,sp_42,7.5,-0.9654054054054058,Production,291,Azul,1,Naranja,0,0,0,114.50241351168106
Spanish,sp_42,7.5,-0.9654054054054058,Production,297,Amarillo,1,Panshin,0,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,325,Morado,1,Violeta,1,1,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,46,Gris,1,,0,0,,
Spanish,sp_42,7.5,-0.9654054054054058,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Gris,Gris,1,266,0,0,1,57.67650214775511
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Rojo,Rojo,1,266,0,0,1,24.87548592490205
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,266,Marron,1,Marron,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,291,Azul,1,Celeste,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_43,8.5,0.03459459459459424,Production,46,Gris,1,,0,0,,
Spanish,sp_43,8.5,0.03459459459459424,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_44,10,1.5345945945945942,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,245,Rojo,1,Rojo,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,266,Marron,1,Marron,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_44,10,1.5345945945945942,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,297,Amarillo,1,Amarillo,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_44,10,1.5345945945945942,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,234,Verde,2,"Yankon, Verde",0.5,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,266,Marron,1,Marron,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_45,10.6,2.134594594594594,Production,46,Gris,1,,0,0,,
Spanish,sp_45,10.6,2.134594594594594,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Marron,Marron,1,121,0,0,1,28.373205670138866
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Naranja,Naranja,1,266,0,0,1,28.373205670138866
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,266,Marron,1,Naranja,0,0,1,28.373205670138866
Spanish,sp_46,10.3,1.834594594594595,Production,274,Blanco,2,"Joxo, Blanco",0.5,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,291,Azul,1,Celeste,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,325,Morado,1,Morado,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,46,Gris,1,Gris,1,1,,
Spanish,sp_46,10.3,1.834594594594595,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Amarillo,Amarillo,1,291,0,0,0,160.2771253173702
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Blanco,Blanco,1,46,0,0,1,39.51001012401794
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Celeste,Celeste,1,234,0,0,,
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Gris,Gris,1,325,0,0,0,52.86956118599813
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Marron,Marron,1,245,0,0,1,24.87548592490205
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Morado,Morado,1,297,0,0,0,146.31869463605804
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Negro,Negro,1,325,0,0,0,49.65288410555826
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Rojo,Rojo,1,312,0,0,0,72.88365866228177
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Rosa,Rosa,1,65,1,1,,
