Language,subj,edad,género,lugar de grabación,grabación,fecha,age,task,prompt,age_interval,response_num,response,correct,spanish,adjacency,dist,correct_switch
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Production,297,9,1,Barin Poi,0,Amarillo,0,61.75681419892059,0
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Production,1,9,1,Panshin,0,Celeste,0,150.06082933264096,0
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Production,312,9,1,Wiso,1,Negro,,,0
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Production,320,9,1,Yankon,1,Mierda sol,1,,0
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Production,325,9,1,Yankon,1,Morado,1,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,274,7,1,Joxo,1,Blanco,,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,234,7,1,Yankon,1,Verde,1,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,245,7,1,Joshin,1,Rojo,,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,297,7,1,Panshin,1,Amarillo,,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,1,7,1,Nai,1,Celeste,,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,312,7,1,Poa,0,Negro,1,49.65288410555826,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,320,7,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Production,325,7,1,Poa,1,Morado,,,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,274,8,1,Nai,0,Blanco,0,49.223397891653114,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,234,8,1,,0,Verde,,,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,245,8,1,Joshin,1,Rojo,,,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,297,8,1,Panshin,1,Amarillo,,,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,1,8,1,,0,Celeste,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,312,8,1,Marron,0,Negro,,,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,320,8,1,Panshin,0,Mierda sol,0,61.75681419892059,0
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Production,325,8,1,,,Morado,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,274,8,1,Joxo,1,Blanco,,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,234,8,1,Yankon,1,Verde,1,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,245,8,1,Joshin,1,Rojo,,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,297,8,1,Panshin,1,Amarillo,,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,1,8,1,Nai,1,Celeste,,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,312,8,1,Wiso,1,Negro,,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,320,8,1,Yankon,1,Mierda sol,1,,0
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Production,325,8,1,Violeta,0,Morado,,,1
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,274,10,1,Joxo,1,Blanco,,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,234,10,1,Yankon,1,Verde,1,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,245,10,1,Joshin,1,Rojo,,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,297,10,1,Panshin,1,Amarillo,,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,1,10,1,Nai,1,Celeste,,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,312,10,1,Wiso,1,Negro,,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,320,10,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Production,325,10,1,Poa,1,Morado,,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,274,8,1,Joxo,1,Blanco,,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,234,8,1,Yankon,1,Verde,1,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,245,8,1,Joshin,1,Rojo,,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,297,8,1,Panshin,1,Amarillo,,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,1,8,1,Yankon,1,Celeste,1,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,312,8,1,Wiso,1,Negro,,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,320,8,1,Naranja,0,Mierda sol,,,0
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Production,325,8,1,Kari,1,Morado,1,,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,274,6,1,Joshin,0,Blanco,1,85.85165694382374,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,234,6,1,Joxo,0,Verde,0,74.88113647641842,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,245,6,1,Wiso,0,Rojo,1,72.88365866228177,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,297,6,1,Joxo,0,Amarillo,0,109.73825859744632,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,1,6,1,Joshin,0,Celeste,0,102.87037328599523,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,312,6,1,Wiso,1,Negro,,,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,320,6,1,Wiso,0,Mierda sol,1,67.19189385632764,0
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Production,325,6,1,Joxo,0,Morado,0,77.47574975435863,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,274,11,1,Joxo,1,Blanco,,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,234,11,1,Yankon,1,Verde,1,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,245,11,1,Joshin,1,Rojo,,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,297,11,1,Panshin,1,Amarillo,,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,1,11,1,Yankon,1,Celeste,1,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,312,11,1,Wiso,1,Negro,,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,320,11,1,,0,Mierda sol,,,0
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Production,325,11,1,Violeta,0,Morado,,,1
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,274,11,1,Joxo,1,Blanco,,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,234,11,1,Yankon,1,Verde,1,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,245,11,1,Joshin,1,Rojo,,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,297,11,1,Panshin,1,Amarillo,,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,1,11,1,Nai,1,Celeste,,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,312,11,1,Wiso,1,Negro,,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,320,11,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Production,325,11,1,Poa,1,Morado,,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,274,9,1,Joxo,1,Blanco,,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,234,9,1,Yankon,1,Verde,1,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,245,9,1,Joshin,1,Rojo,,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,297,9,1,Panshin,1,Amarillo,,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,1,9,1,Barin Poi,0,Celeste,0,98.427042015901307,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,312,9,1,Wiso,1,Negro,,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,320,9,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Production,325,9,1,Poa,1,Morado,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,274,12,1,Joxo,1,Blanco,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,234,12,1,Yankon,1,Verde,1,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,245,12,1,Joshin,1,Rojo,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,297,12,1,Panshin,1,Amarillo,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,1,12,1,Nai,1,Celeste,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,312,12,1,Wiso,1,Negro,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,320,12,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Production,325,12,1,Poa,1,Morado,,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,274,8,1,Joxo,1,Blanco,,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,234,8,1,Yankon,1,Verde,1,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,245,8,1,Joshin,1,Rojo,,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,297,8,1,Panshin,1,Amarillo,,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,1,8,1,Yankon,1,Celeste,1,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,312,8,1,Wiso,1,Negro,,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,320,8,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Production,325,8,1,Violeta,0,Morado,,,1
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,274,9,1,Joxo,1,Blanco,,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,234,9,1,Yankon,1,Verde,1,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,245,9,1,Joshin,1,Rojo,,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,297,9,1,Panshin,1,Amarillo,,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,1,9,1,Nai,1,Celeste,,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,312,9,1,Wiso,1,Negro,,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,320,9,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Production,325,9,1,Poa,1,Morado,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,274,12,1,Joxo,1,Blanco,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,234,12,1,Yankon,1,Verde,1,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,245,12,1,Joshin,1,Rojo,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,297,12,1,Panshin,1,Amarillo,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,1,12,1,Nai,1,Celeste,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,312,12,1,Wiso,1,Negro,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,320,12,1,Barin Poi,1,Mierda sol,,,0
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Production,325,12,1,Poa,1,Morado,,,0
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,274,10,1,Blanco,0,Blanco,,,1
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,234,10,1,Verde,0,Verde,,,1
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,245,10,1,Joshin,1,Rojo,,,0
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,297,10,1,Amarillo,0,Amarillo,,,1
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,1,10,1,Azul,0,Celeste,,,1
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,312,10,1,Wiso,1,Negro,,,0
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,320,10,1,,0,Mierda sol,,,0
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Production,325,10,1,Morado,0,Morado,,,1
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,274,10,1,Joxo,1,Blanco,,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,234,10,1,Yankon,1,Verde,1,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,245,10,1,Joshin,1,Rojo,,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,297,10,1,Panshin,1,Amarillo,,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,1,10,1,Yankon,1,Celeste,1,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,312,10,1,Wiso,1,Negro,,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,320,10,1,grub,0,Mierda sol,,,0
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Production,325,10,1,uva color,0,Morado,,,0
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,274,10,1,Joxo,1,Blanco,,,0
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,234,10,1,Verde,0,Verde,,,1
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,245,10,1,Joshin,1,Rojo,,,0
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,297,10,1,Panshin,1,Amarillo,,,0
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,1,10,1,Azul,0,Celeste,,,1
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,312,10,1,Wiso,1,Negro,,,0
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,320,10,1,pasto payota,0,Mierda sol,,,0
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Production,325,10,1,metsa shoko violeta,0,Morado,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,274,8,1,Azul,0,Blanco,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,234,8,1,Naranja,0,Verde,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,245,8,1,Joshin,1,Rojo,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,297,8,1,Panshin,1,Amarillo,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,1,8,1,Azul,0,Celeste,,,1
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,312,8,1,Wiso,1,Negro,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,320,8,1,Azul,0,Mierda sol,,,0
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Production,325,8,1,Violeta,0,Morado,,,1
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,274,10,1,Joxo,1,Blanco,,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,234,10,1,Yankon,1,Verde,1,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,245,10,1,Joshin,1,Rojo,,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,297,10,1,Panshin,1,Amarillo,,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,1,10,1,Yankon,1,Celeste,1,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,312,10,1,Wiso,1,Negro,,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,320,10,1,yankoncha,0,Mierda sol,,,0
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Production,325,10,1,Morado,0,Morado,,,1
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,274,8,1,Joxo,1,Blanco,,,0
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,234,8,1,Verde,0,Verde,,,1
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,245,8,1,Joshin,1,Rojo,,,0
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,297,8,1,Panshin,1,Amarillo,,,0
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,1,8,1,Celeste,0,Celeste,,,1
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,312,8,1,Wiso,1,Negro,,,0
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,320,8,1,Verde,0,Mierda sol,,,0
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Production,325,8,1,Morado,0,Morado,,,1
Shipibo,sh_1,6,femenino,bilingue,7,17/07/2017,6.4,Production,274,6,2,Joxo,1,Blanco,,,0
Shipibo,sh_1,6,femenino,bilingue,7,17/07/2017,6.4,Production,234,6,2,Joxo,0,Verde,0,74.88113647641842,0
Shipibo,sh_1,6,femenino,bilingue,7,17/07/2017,6.4,Production,1,6,2,Azul,0,Celeste,,,1
Shipibo,sh_2,7,femenino,bilingue,8,17/07/2017,7.4,Production,312,7,2,Wiso,1,Negro,,,0
Shipibo,sh_3,9,masculino,bilingue,5,17/07/2017,9.6,Production,234,10,2,Panshin,0,Verde,0,119.88323068719829,0
Shipibo,sh_3,9,masculino,bilingue,5,17/07/2017,9.6,Production,245,10,2,Rojo,0,Rojo,,,1
Shipibo,sh_3,9,masculino,bilingue,5,17/07/2017,9.6,Production,325,10,2,Joshin,1,Morado,1,66.94457558308963,0
Shipibo,sh_4,7,masculino,bilingue,6,17/07/2017,7.3,Production,320,7,2,Amarillo,0,Mierda sol,,,0
Shipibo,sh_5,7,femenino,bilingue,1,17/07/2017,7.8,Production,297,8,2,Panshin,1,Amarillo,,,0
Shipibo,sh_6,8,masculino,bilingue,2,17/07/2017,8.2,Production,274,8,2,Joxo,1,Blanco,,,0
Shipibo,sh_6,8,masculino,bilingue,2,17/07/2017,8.2,Production,234,8,2,Yankon,1,Verde,1,,0
Shipibo,sh_6,8,masculino,bilingue,2,17/07/2017,8.2,Production,245,8,2,Rojo,0,Rojo,,,1
Shipibo,sh_6,8,masculino,bilingue,2,17/07/2017,8.2,Production,312,8,2,Negro,0,Negro,,,1
Shipibo,sh_6,8,masculino,bilingue,2,17/07/2017,8.2,Production,325,8,2,Violeta,0,Morado,,,1
Shipibo,sh_7,5,masculino,bilingue,3,17/07/2017,5.7,Production,234,6,2,Negro,0,Verde,,,0
Shipibo,sh_7,5,masculino,bilingue,3,17/07/2017,5.7,Production,297,6,2,Joshin,0,Amarillo,1,93.1910736068643,0
Shipibo,sh_7,5,masculino,bilingue,3,17/07/2017,5.7,Production,1,6,2,Azul,0,Celeste,,,1
Shipibo,sh_7,5,masculino,bilingue,3,17/07/2017,5.7,Production,312,6,2,Joshin,0,Negro,1,72.88365866228177,0
Shipibo,sh_7,5,masculino,bilingue,3,17/07/2017,5.7,Production,320,6,2,Verde,0,Mierda sol,,,0
Shipibo,sh_8,8,femenino,bilingue,4,17/07/2017,8.9,Production,274,9,2,Gris,0,Blanco,,,0
Shipibo,sh_8,8,femenino,bilingue,4,17/07/2017,8.9,Production,234,9,2,Yankon,1,Verde,1,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,274,8,2,plomo,0,Blanco,,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,234,8,2,Yankon,1,Verde,1,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,245,8,2,plomo,0,Rojo,,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,297,8,2,plomo,0,Amarillo,,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,1,8,2,plomo,0,Celeste,,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,312,8,2,plomo,0,Negro,,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,320,8,2,plomo,0,Mierda sol,,,0
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Production,325,8,2,plomo,0,Morado,,,0
Shipibo,sh_10,7,masculino,c.c.n.n. (bahuanisho),1,02/08/2017,7,Production,297,7,2,Amarillo,0,Amarillo,,,1
Shipibo,sh_11,6,masculino,c.c.n.n. (bahuanisho),2,02/08/2017,6.9,Production,234,7,2,Wiso,0,Verde,0,59.60879549194061,0
Shipibo,sh_11,6,masculino,c.c.n.n. (bahuanisho),2,02/08/2017,6.9,Production,245,7,2,Wiso,0,Rojo,1,72.88365866228177,0
Shipibo,sh_11,6,masculino,c.c.n.n. (bahuanisho),2,02/08/2017,6.9,Production,1,7,2,Panshin,0,Celeste,0,150.06082933264096,0
Shipibo,sh_13,6,femenino,c.c.n.n. (bahuanisho),4,02/08/2017,6,Production,234,6,2,Verde,0,Verde,,,1
Shipibo,sh_14,6,masculino,c.c.n.n. (bahuanisho),5,02/08/2017,6.3,Production,274,6,2,Panshin,0,Blanco,0,109.73825859744632,0
Shipibo,sh_14,6,masculino,c.c.n.n. (bahuanisho),5,02/08/2017,6.3,Production,245,6,2,Panshin,0,Rojo,1,93.1910736068643,0
Shipibo,sh_14,6,masculino,c.c.n.n. (bahuanisho),5,02/08/2017,6.3,Production,297,6,2,Yankon,0,Amarillo,1,,0
Shipibo,sh_14,6,masculino,c.c.n.n. (bahuanisho),5,02/08/2017,6.3,Production,320,6,2,Wiso,0,Mierda sol,1,67.19189385632764,0
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Production,234,8,2,Yankon,1,Verde,1,,0
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Production,245,8,2,Rojo,0,Rojo,,,1
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Production,297,8,2,Amarillo,0,Amarillo,,,1
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Production,1,8,2,Nai,1,Celeste,,,0
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Production,312,8,2,Negro,0,Negro,,,1
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Production,320,8,2,manxanpui,0,Mierda sol,,,0
Shipibo,sh_16,7,femenino,c.c.n.n. (bahuanisho),2,03/08/2017,7.3,Production,234,7,2,Verde,0,Verde,,,1
Shipibo,sh_16,7,femenino,c.c.n.n. (bahuanisho),2,03/08/2017,7.3,Production,245,7,2,Rojo,0,Rojo,,,1
Shipibo,sh_16,7,femenino,c.c.n.n. (bahuanisho),2,03/08/2017,7.3,Production,297,7,2,Amarillo,0,Amarillo,,,1
Shipibo,sh_16,7,femenino,c.c.n.n. (bahuanisho),2,03/08/2017,7.3,Production,312,7,2,Negro,0,Negro,,,1
Shipibo,sh_16,7,femenino,c.c.n.n. (bahuanisho),2,03/08/2017,7.3,Production,325,7,2,Kari,1,Morado,1,,0
